Country,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019,2008-18,2019
Luxembourg,0.939045,1.020386,1.036332,1.333588,1.380315,1.377,1.415,1.198,1.067,1.147,1.23,1.256,1.26,1.295517,1.022008,1.166291,1.621117,3.698743,3.621422,4.13215,4.129123,4.333512,4.001358,3.557091,3.878379,4.591276,3.716293,3.816973,2.889128,2.964981,2.76608,2.19758,2.235068,2.200918,1.862920965,-0.153570935,-0.046872745,6.89852E-05
Netherlands,62.975,67.17,68.448,69.654,73.081,71.892,74.282,77.231,76.992,79.677,81.063,85.234,86.659,92.006273,87.617304,90.180577,94.072426,95.082892,98.140305,102.144798,100.76871,98.834621,105.164161,108.202778,113.502778,118.138889,112.965935,102.505526,100.875336,103.417851,110.086512,115.170275,117.260034,114.468322,121.03923,0.057403724,0.005644981,0.004482161
North Macedonia,n/a,n/a,n/a,n/a,n/a,5.758,5.77,6.065,5.18,5.939,6.132,6.641,6.733,7.048,6.863,6.811,6.362,6.091,6.738,6.667,6.942,7.006,6.498,6.311,6.828,7.26,6.759,6.262,6.094071,5.373693,5.646144,5.629506,5.600216,5.60717,5.869768,0.046832538,-0.011755162,0.000217361
Norway,103.292,97.284,104.283,110.02,119.197,121.848,111.009,117.506,120.095,113.488,123.193,104.755,111.636,116.983,122.66,142.984,121.92,130.6,107.274,110.602171,138.072621,121.4,137.164,142.109,131.773,123.63,127.632,147.716,133.975,141.967,144.511,148.989,149.402,147.057,134.8290229,-0.083151276,0.003428454,0.004992806
Poland,137.714,140.294,145.833,144.34,145.464,136.311,134.714,132.75,133.867,135.347,139.006,143.173,142.79,142.789,142.128,145.184,145.616,144.126,151.631,154.159,156.936,161.742,159.348,155.3054,151.72,157.658,163.548,162.139,164.557,159.058,164.944,166.634,170.465,170.039,163.884,-0.036197578,0.009104629,0.00606873
Portugal,18.9,20.355,20.135,22.489,25.808,28.5,29.871,30.087,31.205,31.381,33.264,34.52,34.207,38.984,43.287,43.764,46.509,46.107,46.852,45.105,46.575,49.041,47.253,45.969,50.207,54.093,52.465,46.613,51.6716308,52.80212784,52.42086645,60.278,59.433,59.63601,53.685,-0.099788869,0.026370952,0.00198799
Romania,71.818,75.478,74.079,75.322,75.851,64.309,56.803,54.195,55.476,55.136,59.266,61.35,57.148,53.496,50.71,51.934,53.866,54.738,55.14,56.499,59.413,62.696,61.673,64.956,58.016,60.979,62.216,59.047,58.888,63.2847,66.296,65.103,64.296,64.785911,59.45206486,-0.082330341,-0.000262162,0.002201548
Slovakia,22.506,24.168,23.629,23.039,24.07,26.132,24.747,23.627,24.442,25.712,26.774,25.76,25.347,26.032,28.407,31.158,32.046,32.427,31.147,30.543,31.294,31.227,27.907,29.309,26.074,27.72,28.135,28.393,28.59,27.254,27.191,27.064,27.583,26.855,29.742,0.107503258,-0.008706141,0.001101365
Slovenia,n/a,n/a,n/a,n/a,n/a,12.399,12.744,12.344,11.946,12.895,12.913,12.737,13.178,13.705,13.261,13.624,14.466,14.6,13.821,15.272,15.117,15.115,15.043,16.398,16.403,16.44,16.059,15.736,16.103,17.437,15.1,16.5,16.326225,16.330737,15.806587,-0.032095918,-0.000410949,0.000585328
Spain,126.5619468,128.5366308,132.6654516,138.7590474,147.0545166,151.92,155.797,158.718,156.798,161.848,167.085,174.453,190.396,195.209,208.451,224.472,236.043,244.963,260.727,280.007,294.077,299.454,305.052,313.758,296.301888,300.4309461,291.7586964,297.5569289,285.2576251,278.7501245,281.0197644,274.630073,275.6316951,274.452,275.8068324,0.0049365,-0.013295386,0.010213305
