Date,0968.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CAP.DE,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRI,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XJNGF,XPEV,weight
2004-04-06,,,,,,,,0.3,,22.16,,,1974.24,,,18.95,,,,9.0,,,14.35,,79.4,2.47,,,,,,,,30.85,,,,0.24324324324324326
2004-04-07,,,,,,,,0.3,,22.04,,,1965.6,,,19.14,,,,8.9,,,14.41,,78.9,2.39,,,,,,,,30.99,,,,0.24324324324324326
2004-04-08,,,,,,,,0.27,,22.17,,,2184.48,,,18.98,,,,8.9,,,14.56,,81.9,2.34,,,,,,,,30.71,,,,0.24324324324324326
2004-04-12,,,,,,,,,,22.2,,,2399.04,,,18.77,,,,,,,14.62,,88.7,,,,,,,,,30.73,,,,0.16216216216216217
2004-04-13,,,,,,,,0.28,,21.65,,,2345.76,,,18.32,,,,9.3,,,14.12,,87.1,2.3,,,,,,,,29.8,,,,0.24324324324324326
2004-04-14,,,,,,,,0.27,,21.76,,,2308.32,,,18.22,,,,9.1,,,14.12,,87.4,2.27,,,,,,,,29.37,,,,0.24324324324324326
2004-04-15,,,,,,,,0.27,,21.6,,,2301.12,,,18.2,,,,9.0,,,13.69,,84.0,2.27,,,,,,,,28.15,,,,0.24324324324324326
2004-04-16,,,,,,,,0.27,,20.82,,,2799.36,,,18.05,,,,9.0,,,13.47,,96.5,2.29,,,,,,,,27.65,,,,0.24324324324324326
2004-04-19,,,,,,,,0.27,,20.89,,,2655.36,,,18.59,,,,8.7,,,14.13,,96.4,2.31,,,,,,,,27.97,,,,0.24324324324324326
2004-04-20,,,,,,,,0.27,,20.73,,,2613.6,,,19.31,,,,8.9,,,13.28,,91.5,2.3,,,,,,,,27.4,,,,0.24324324324324326
2004-04-21,,,,,,,,0.26,,20.95,,,2678.4,,,21.0,,,,8.9,,,13.38,,92.2,2.28,,,,,,,,27.98,,,,0.24324324324324326
2004-04-22,,,,,,,,0.28,,20.27,,,2711.52,,,21.69,,,,8.6,,,13.09,,91.8,2.14,,,,,,,,26.84,,,,0.24324324324324326
2004-04-23,,,,,,,,0.28,,20.48,,,2715.84,,,21.9,,,,7.9,,,13.25,,91.4,2.16,,,,,,,,27.43,,,,0.24324324324324326
2004-04-26,,,,,,,,0.28,,20.08,,,2717.28,,,21.75,,,,7.8,,,13.04,,90.9,2.17,,,,,,,,26.74,,,,0.24324324324324326
2004-04-27,,,,,,,,0.28,,20.1,,,2541.6,,,21.75,,,,7.7,,,13.24,,89.0,2.1,,,,,,,,25.44,,,,0.24324324324324326
2004-04-28,,,,,,,,0.28,,19.81,,,2502.72,,,21.21,,,,7.5,,,13.0,,85.0,2.1,,,,,,,,25.13,,,,0.24324324324324326
2004-04-29,,,,,,,,0.28,,18.98,,,2448.0,,,21.41,,,,7.3,,,13.01,,82.2,2.01,,,,,,,,23.35,,,,0.24324324324324326
2004-04-30,,,,,,,,0.28,,18.52,,,2384.64,,,21.38,,,,7.3,,,12.65,,77.7,2.04,,,,,,,,22.75,,,,0.24324324324324326
2004-05-03,,,,,,,,0.28,,18.28,,,2430.72,,,21.35,,,,8.0,,,12.51,,81.7,2.03,,,,,,,,23.28,,,,0.24324324324324326
2004-05-04,,,,,,,,0.28,,19.49,,,2481.12,,,21.48,,,,7.8,,,12.83,,80.2,2.05,,,,,,,,23.97,,,,0.24324324324324326
2004-05-05,,,,,,,,0.28,,20.06,,,2471.04,,,21.26,,,,7.6,,,12.61,,80.6,2.1,,,,,,,,24.1,,,,0.24324324324324326
2004-05-06,,,,,,,,0.28,,19.88,,,2378.88,,,21.4,,,,7.6,,,12.2,,78.2,2.16,,,,,,,,23.98,,,,0.24324324324324326
2004-05-07,,,,,,,,0.27,,20.47,,,2332.8,,,20.77,,,,7.7,,,12.01,,76.0,2.15,,,,,,,,24.0,,,,0.24324324324324326
2004-05-10,,,,,,,,0.27,,20.4,,,2210.4,,,20.07,,,,7.7,,,11.26,,75.6,2.1,,,,,,,,23.77,,,,0.24324324324324326
2004-05-11,,,,,,,,0.27,,20.9,,,2250.72,,,20.13,,,,7.6,,,11.74,,79.9,2.04,,,,,,,,24.83,,,,0.24324324324324326
2004-05-12,,,,,,,,0.27,,20.73,,,2213.28,,,20.38,,,,7.4,,,11.47,,79.0,2.05,,,,,,,,24.46,,,,0.24324324324324326
2004-05-13,,,,,,,,0.25,,20.88,,,2227.68,,,20.06,,,,7.6,,,11.23,,77.6,2.09,,,,,,,,24.0,,,,0.24324324324324326
2004-05-14,,,,,,,,0.2,,20.24,,,2194.56,,,19.85,,,,7.3,,,10.92,,77.1,2.14,,,,,,,,23.81,,,,0.24324324324324326
2004-05-17,,,,,,,,0.2,,20.34,,,2102.4,,,19.28,,,,7.2,,,10.32,,74.1,2.0,,,,,,,,23.19,,,,0.24324324324324326
2004-05-18,,,,,,,,0.16,,21.03,,,2122.56,,,19.45,,,,7.3,,,10.45,,75.0,1.95,,,,,,,,23.65,,,,0.24324324324324326
2004-05-19,,,,,,,,0.16,,21.85,,,2155.68,,,20.08,,,,7.5,,,10.51,,74.6,1.95,,,,,,,,23.54,,,,0.24324324324324326
2004-05-20,,,,,,,,0.19,,22.15,,,2086.56,,,20.35,,,,7.7,,,10.57,,75.0,1.93,,,,,,,,23.55,,,,0.24324324324324326
2004-05-21,,,,,,,,0.2,,22.38,,,2072.16,,,20.27,,,,7.6,,,10.64,,76.1,1.95,,,,,,,,24.05,,,,0.24324324324324326
2004-05-24,,,,,,,,0.17,,22.65,,,2252.16,,,20.56,,,,7.6,,,10.95,,83.9,1.89,,,,,,,,24.35,,,,0.24324324324324326
2004-05-25,,,,,,,,0.17,,23.23,,,2266.56,,,21.09,,,,7.6,,,11.34,,78.9,1.9,,,,,,,,25.29,,,,0.24324324324324326
2004-05-26,,,,,,,,0.17,,23.17,,,2249.28,,,21.08,,,,7.7,,,11.35,,76.8,1.86,,,,,,,,25.98,,,,0.24324324324324326
2004-05-27,,,,,,,,0.13,,23.05,,,2296.8,,,20.95,,,,7.7,,,11.66,,76.8,1.85,,,,,,,,25.6,,,,0.24324324324324326
2004-05-28,,,,,,,,0.2,,23.01,,,2285.28,,,20.64,,,,7.9,,,11.56,,76.1,1.85,,,,,,,,25.83,,,,0.24324324324324326
2004-05-31,,,,,,,,0.16,,,,,,,,,,,,7.9,,,,,,1.94,,,,,,,,,,,,0.08108108108108109
2004-06-01,,,,,,,,0.15,,23.17,,,2348.64,,,21.25,,,,9.4,,,11.8,,78.2,2.48,,,,,,,,26.11,,,,0.24324324324324326
2004-06-02,,,,,,,,0.16,,22.28,,,2259.36,,,21.56,,,,9.2,,,11.57,,75.8,2.18,,,,,,,,25.32,,,,0.24324324324324326
2004-06-03,,,,,,,,0.14,,21.62,,,1892.16,,,21.5,,,,8.8,,,10.82,,73.2,2.19,,,,,,,,24.38,,,,0.24324324324324326
2004-06-04,,,,,,,,0.21,,22.32,,,1841.76,,,23.0,,,,8.5,,,10.67,,71.9,2.14,,,,,,,,25.22,,,,0.24324324324324326
2004-06-07,,,,,,,,0.15,,23.09,,,1824.48,,,23.36,,,,8.7,,,10.9,,74.6,2.26,,,,,,,,26.02,,,,0.24324324324324326
2004-06-08,,,,,,,,0.15,,21.69,,,1800.0,,,22.94,,,,9.0,,,10.83,,74.9,2.21,,,,,,,,26.31,,,,0.24324324324324326
2004-06-09,,,,,,,,0.16,,20.03,,,1759.68,,,22.76,,,,8.7,,,10.54,,73.7,2.15,,,,,,,,25.41,,,,0.24324324324324326
2004-06-10,,,,,,,,0.12,,20.41,,,1768.32,,,22.98,,,,8.8,,,10.38,,72.8,2.13,,,,,,,,24.89,,,,0.24324324324324326
2004-06-11,,,,,,,,0.13,,,,,,,,,,,,9.0,,,,,,2.14,,,,,,,,,,,,0.08108108108108109
2004-06-14,,,,,,,,0.2,,19.9,,,1667.52,,,22.97,,,,8.5,,,10.27,,72.4,2.11,,,,,,,,24.3,,,,0.24324324324324326
2004-06-15,,,,,,,,0.15,,20.44,,,1723.68,,,22.92,,,,8.6,,,10.62,,73.6,2.07,,,,,,,,25.0,,,,0.24324324324324326
2004-06-16,,,,,,,,0.14,,20.13,,,1684.8,,,23.26,,,,8.4,,,10.59,,74.6,2.09,,,,,,,,24.47,,,,0.24324324324324326
2004-06-17,,,,,,,,0.15,,19.88,,,1664.64,,,23.15,,,,8.3,,,10.7,,72.2,2.07,,,,,,,,23.72,,,,0.24324324324324326
2004-06-18,,,,,,,,0.15,,19.78,,,1634.4,,,22.99,,,,8.0,,,10.5,,70.4,2.02,,,,,,,,23.59,,,,0.24324324324324326
2004-06-21,,,,,,,,0.15,,19.85,,,1641.6,,,22.61,,,,7.8,,,10.56,,70.4,1.99,,,,,,,,23.45,,,,0.24324324324324326
2004-06-22,,,,,,,,0.17,,20.49,,,1641.6,,,22.94,,,,8.0,,,10.51,,72.0,2.04,,,,,,,,24.02,,,,0.24324324324324326
2004-06-23,,,,,,,,0.21,,21.77,,,1702.08,,,23.19,,,,8.1,,,10.91,,73.1,2.07,,,,,,,,24.77,,,,0.24324324324324326
2004-06-24,,,,,,,,0.15,,22.16,,,1660.32,,,23.42,,,,8.1,,,10.96,,74.2,2.11,,,,,,,,24.51,,,,0.24324324324324326
2004-06-25,,,,,,,,0.15,,22.02,,,1668.96,,,23.5,,,,8.1,,,11.0,,75.5,2.12,,,,,,,,25.19,,,,0.24324324324324326
